,Precision,Recall
0,0.045270890725436184,0.10388009622187341
1,0.04352617079889807,0.1917594524215883
2,0.042760942760942715,0.28547532771000206
3,0.04139118457300275,0.37538178610598927
4,0.04071625344352617,0.46335970359955536
5,0.039975512702785446,0.5468279080738748
6,0.039223402859766485,0.6233278588877577
7,0.038888888888888896,0.7101804768455646
8,0.03906744209774513,0.8104611498302433
9,0.038907254361799815,0.8951850510357416
10,0.039026629935720834,0.9915404081663061
